HYBRID_TWO_OPT_AND_RANDOM ROULETTE_SELECTION PMX NEAREST_NEIGHBOUR AGE_ELIMINATING ;23904
TWO_OPT_GENERATION TOURNAMENT_SELECTION PMX INVERT RANDOM_ELIMINATING ;24855
HYBRID_TWO_OPT_AND_RANDOM RANDOM_SELECTION OX INSERT ELITE_PROTECTION ;8908
RANDOM_GENERATION RANDOM_SELECTION CX2 RANDOM RANDOM_ELIMINATING ;43522
INSERT_GENERATION RANDOM_SELECTION CX INVERT AGE_ELIMINATING ;6716
INSERT_GENERATION RANDOM_SELECTION OX NEAREST_NEIGHBOUR RANDOM_ELIMINATING ;28697
HYBRID_TWO_OPT_AND_RANDOM RANDOM_SELECTION CX RANDOM RANDOM_ELIMINATING ;24817
TWO_OPT_GENERATION ROULETTE_SELECTION NEAREST_NEIGHBOUR INSERT RANDOM_ELIMINATING ;6710
TWO_OPT_GENERATION TOURNAMENT_SELECTION PMX RANDOM AGE_ELIMINATING ;6625
TWO_OPT_GENERATION RANDOM_SELECTION OX INSERT RANDOM_ELIMINATING ;23713
INSERT_GENERATION RANDOM_SELECTION OX INVERT AGE_ELIMINATING ;6768
HYBRID_TWO_OPT_AND_RANDOM TOURNAMENT_SELECTION PMX NEAREST_NEIGHBOUR ELITE_PROTECTION ;24175
RANDOM_GENERATION RANDOM_SELECTION OX INSERT ELITE_PROTECTION ;9192
INSERT_GENERATION RANDOM_SELECTION NEAREST_NEIGHBOUR INVERT ELITE_PROTECTION ;6533
HYBRID_TWO_OPT_AND_RANDOM ROULETTE_SELECTION OX INSERT ELITE_PROTECTION ;8715
TWO_OPT_GENERATION TOURNAMENT_SELECTION NEAREST_NEIGHBOUR INVERT ELITE_PROTECTION ;6563
TWO_OPT_GENERATION RANDOM_SELECTION CX INSERT ELITE_PROTECTION ;8985
HYBRID_TWO_OPT_AND_RANDOM ROULETTE_SELECTION OX RANDOM ELITE_PROTECTION ;7019
TWO_OPT_GENERATION TOURNAMENT_SELECTION PMX INSERT ELITE_PROTECTION ;8045
HYBRID_TWO_OPT_AND_RANDOM ROULETTE_SELECTION PMX INSERT RANDOM_ELIMINATING ;24496
RANDOM_GENERATION TOURNAMENT_SELECTION CX2 NEAREST_NEIGHBOUR ELITE_PROTECTION ;45086
HYBRID_TWO_OPT_AND_RANDOM TOURNAMENT_SELECTION CX NEAREST_NEIGHBOUR AGE_ELIMINATING ;24259
HYBRID_TWO_OPT_AND_RANDOM TOURNAMENT_SELECTION PMX INVERT RANDOM_ELIMINATING ;24770
TWO_OPT_GENERATION TOURNAMENT_SELECTION CX2 NEAREST_NEIGHBOUR AGE_ELIMINATING ;24164
HYBRID_TWO_OPT_AND_RANDOM RANDOM_SELECTION OX NEAREST_NEIGHBOUR ELITE_PROTECTION ;24473
INSERT_GENERATION RANDOM_SELECTION NEAREST_NEIGHBOUR RANDOM ELITE_PROTECTION ;6533
INSERT_GENERATION ROULETTE_SELECTION OX INSERT ELITE_PROTECTION ;8902
HYBRID_TWO_OPT_AND_RANDOM TOURNAMENT_SELECTION NEAREST_NEIGHBOUR INSERT AGE_ELIMINATING ;6831
TWO_OPT_GENERATION ROULETTE_SELECTION OX NEAREST_NEIGHBOUR RANDOM_ELIMINATING ;24982
INSERT_GENERATION TOURNAMENT_SELECTION CX2 INVERT AGE_ELIMINATING ;6724
TWO_OPT_GENERATION RANDOM_SELECTION NEAREST_NEIGHBOUR NEAREST_NEIGHBOUR ELITE_PROTECTION ;6695
HYBRID_TWO_OPT_AND_RANDOM ROULETTE_SELECTION NEAREST_NEIGHBOUR INVERT RANDOM_ELIMINATING ;6702
TWO_OPT_GENERATION TOURNAMENT_SELECTION CX INVERT ELITE_PROTECTION ;7143
HYBRID_TWO_OPT_AND_RANDOM ROULETTE_SELECTION CX2 RANDOM ELITE_PROTECTION ;6694
RANDOM_GENERATION ROULETTE_SELECTION CX2 RANDOM RANDOM_ELIMINATING ;42937
HYBRID_TWO_OPT_AND_RANDOM RANDOM_SELECTION NEAREST_NEIGHBOUR INVERT AGE_ELIMINATING ;6574
TWO_OPT_GENERATION TOURNAMENT_SELECTION CX RANDOM ELITE_PROTECTION ;6952
INSERT_GENERATION RANDOM_SELECTION CX RANDOM AGE_ELIMINATING ;6674
INSERT_GENERATION RANDOM_SELECTION OX RANDOM RANDOM_ELIMINATING ;27985
HYBRID_TWO_OPT_AND_RANDOM ROULETTE_SELECTION PMX RANDOM AGE_ELIMINATING ;6722
RANDOM_GENERATION ROULETTE_SELECTION OX INSERT RANDOM_ELIMINATING ;17921
INSERT_GENERATION TOURNAMENT_SELECTION OX INVERT RANDOM_ELIMINATING ;18414
TWO_OPT_GENERATION TOURNAMENT_SELECTION CX NEAREST_NEIGHBOUR RANDOM_ELIMINATING ;24956
TWO_OPT_GENERATION ROULETTE_SELECTION CX2 RANDOM ELITE_PROTECTION ;6649
INSERT_GENERATION TOURNAMENT_SELECTION OX INSERT RANDOM_ELIMINATING ;28850
INSERT_GENERATION RANDOM_SELECTION NEAREST_NEIGHBOUR NEAREST_NEIGHBOUR ELITE_PROTECTION ;6590
HYBRID_TWO_OPT_AND_RANDOM TOURNAMENT_SELECTION NEAREST_NEIGHBOUR NEAREST_NEIGHBOUR ELITE_PROTECTION ;6622
TWO_OPT_GENERATION ROULETTE_SELECTION CX2 RANDOM AGE_ELIMINATING ;6625
RANDOM_GENERATION TOURNAMENT_SELECTION OX INVERT AGE_ELIMINATING ;6759
HYBRID_TWO_OPT_AND_RANDOM TOURNAMENT_SELECTION CX RANDOM ELITE_PROTECTION ;6895
HYBRID_TWO_OPT_AND_RANDOM TOURNAMENT_SELECTION CX2 INVERT AGE_ELIMINATING ;6802
TWO_OPT_GENERATION ROULETTE_SELECTION NEAREST_NEIGHBOUR INSERT AGE_ELIMINATING ;6773
INSERT_GENERATION TOURNAMENT_SELECTION PMX INVERT ELITE_PROTECTION ;7286
HYBRID_TWO_OPT_AND_RANDOM RANDOM_SELECTION NEAREST_NEIGHBOUR NEAREST_NEIGHBOUR RANDOM_ELIMINATING ;6702
TWO_OPT_GENERATION RANDOM_SELECTION OX NEAREST_NEIGHBOUR RANDOM_ELIMINATING ;24806
TWO_OPT_GENERATION RANDOM_SELECTION OX RANDOM ELITE_PROTECTION ;6900
INSERT_GENERATION ROULETTE_SELECTION PMX INVERT AGE_ELIMINATING ;6669
HYBRID_TWO_OPT_AND_RANDOM ROULETTE_SELECTION PMX INVERT AGE_ELIMINATING ;6704
HYBRID_TWO_OPT_AND_RANDOM RANDOM_SELECTION OX RANDOM RANDOM_ELIMINATING ;24158
INSERT_GENERATION TOURNAMENT_SELECTION PMX INSERT RANDOM_ELIMINATING ;28377
TWO_OPT_GENERATION ROULETTE_SELECTION CX2 INVERT RANDOM_ELIMINATING ;24608
TWO_OPT_GENERATION RANDOM_SELECTION NEAREST_NEIGHBOUR INSERT RANDOM_ELIMINATING ;6760
INSERT_GENERATION ROULETTE_SELECTION NEAREST_NEIGHBOUR INSERT ELITE_PROTECTION ;6577
TWO_OPT_GENERATION ROULETTE_SELECTION CX2 INSERT RANDOM_ELIMINATING ;24311
RANDOM_GENERATION TOURNAMENT_SELECTION OX INSERT RANDOM_ELIMINATING ;30777
TWO_OPT_GENERATION TOURNAMENT_SELECTION CX INSERT ELITE_PROTECTION ;7873
HYBRID_TWO_OPT_AND_RANDOM TOURNAMENT_SELECTION NEAREST_NEIGHBOUR INVERT ELITE_PROTECTION ;6563
TWO_OPT_GENERATION TOURNAMENT_SELECTION CX2 RANDOM ELITE_PROTECTION ;6651
HYBRID_TWO_OPT_AND_RANDOM TOURNAMENT_SELECTION PMX INSERT RANDOM_ELIMINATING ;24833
RANDOM_GENERATION ROULETTE_SELECTION CX2 INVERT AGE_ELIMINATING ;6750
HYBRID_TWO_OPT_AND_RANDOM TOURNAMENT_SELECTION CX2 INVERT ELITE_PROTECTION ;6657
RANDOM_GENERATION ROULETTE_SELECTION PMX INSERT ELITE_PROTECTION ;7724
HYBRID_TWO_OPT_AND_RANDOM TOURNAMENT_SELECTION CX2 RANDOM ELITE_PROTECTION ;6704
HYBRID_TWO_OPT_AND_RANDOM ROULETTE_SELECTION CX2 INVERT RANDOM_ELIMINATING ;23545
RANDOM_GENERATION TOURNAMENT_SELECTION OX INVERT RANDOM_ELIMINATING ;17759
RANDOM_GENERATION ROULETTE_SELECTION OX RANDOM RANDOM_ELIMINATING ;12133
