HYBRID_TWO_OPT_AND_RANDOM TOURNAMENT_SELECTION PMX NEAREST_NEIGHBOUR ELITE_PROTECTION ;1507
RANDOM_GENERATION RANDOM_SELECTION OX INSERT ELITE_PROTECTION ;744
INSERT_GENERATION RANDOM_SELECTION NEAREST_NEIGHBOUR INVERT ELITE_PROTECTION ;630
HYBRID_TWO_OPT_AND_RANDOM ROULETTE_SELECTION OX INSERT ELITE_PROTECTION ;779
TWO_OPT_GENERATION TOURNAMENT_SELECTION NEAREST_NEIGHBOUR INVERT ELITE_PROTECTION ;637
TWO_OPT_GENERATION RANDOM_SELECTION CX INSERT ELITE_PROTECTION ;736
HYBRID_TWO_OPT_AND_RANDOM ROULETTE_SELECTION OX RANDOM ELITE_PROTECTION ;652
TWO_OPT_GENERATION TOURNAMENT_SELECTION PMX INSERT ELITE_PROTECTION ;689
HYBRID_TWO_OPT_AND_RANDOM ROULETTE_SELECTION PMX INSERT RANDOM_ELIMINATING ;1683
RANDOM_GENERATION TOURNAMENT_SELECTION CX2 NEAREST_NEIGHBOUR ELITE_PROTECTION ;2635
HYBRID_TWO_OPT_AND_RANDOM TOURNAMENT_SELECTION CX NEAREST_NEIGHBOUR AGE_ELIMINATING ;1668
HYBRID_TWO_OPT_AND_RANDOM TOURNAMENT_SELECTION PMX INVERT RANDOM_ELIMINATING ;1671
TWO_OPT_GENERATION TOURNAMENT_SELECTION CX2 NEAREST_NEIGHBOUR AGE_ELIMINATING ;1604
HYBRID_TWO_OPT_AND_RANDOM RANDOM_SELECTION OX NEAREST_NEIGHBOUR ELITE_PROTECTION ;1654
INSERT_GENERATION RANDOM_SELECTION NEAREST_NEIGHBOUR RANDOM ELITE_PROTECTION ;636
INSERT_GENERATION ROULETTE_SELECTION OX INSERT ELITE_PROTECTION ;777
HYBRID_TWO_OPT_AND_RANDOM TOURNAMENT_SELECTION NEAREST_NEIGHBOUR INSERT AGE_ELIMINATING ;675
TWO_OPT_GENERATION ROULETTE_SELECTION OX NEAREST_NEIGHBOUR RANDOM_ELIMINATING ;1579
INSERT_GENERATION TOURNAMENT_SELECTION CX2 INVERT AGE_ELIMINATING ;654
TWO_OPT_GENERATION RANDOM_SELECTION NEAREST_NEIGHBOUR NEAREST_NEIGHBOUR ELITE_PROTECTION ;649
HYBRID_TWO_OPT_AND_RANDOM ROULETTE_SELECTION NEAREST_NEIGHBOUR INVERT RANDOM_ELIMINATING ;677
TWO_OPT_GENERATION TOURNAMENT_SELECTION CX INVERT ELITE_PROTECTION ;693
HYBRID_TWO_OPT_AND_RANDOM ROULETTE_SELECTION CX2 RANDOM ELITE_PROTECTION ;643
RANDOM_GENERATION ROULETTE_SELECTION CX2 RANDOM RANDOM_ELIMINATING ;2518
HYBRID_TWO_OPT_AND_RANDOM RANDOM_SELECTION NEAREST_NEIGHBOUR INVERT AGE_ELIMINATING ;642
TWO_OPT_GENERATION TOURNAMENT_SELECTION CX RANDOM ELITE_PROTECTION ;661
INSERT_GENERATION RANDOM_SELECTION CX RANDOM AGE_ELIMINATING ;644
INSERT_GENERATION RANDOM_SELECTION OX RANDOM RANDOM_ELIMINATING ;1568
HYBRID_TWO_OPT_AND_RANDOM ROULETTE_SELECTION PMX RANDOM AGE_ELIMINATING ;636
RANDOM_GENERATION ROULETTE_SELECTION OX INSERT RANDOM_ELIMINATING ;947
INSERT_GENERATION TOURNAMENT_SELECTION OX INVERT RANDOM_ELIMINATING ;1261
TWO_OPT_GENERATION TOURNAMENT_SELECTION CX NEAREST_NEIGHBOUR RANDOM_ELIMINATING ;1620
TWO_OPT_GENERATION ROULETTE_SELECTION CX2 RANDOM ELITE_PROTECTION ;644
INSERT_GENERATION TOURNAMENT_SELECTION OX INSERT RANDOM_ELIMINATING ;1718
INSERT_GENERATION RANDOM_SELECTION NEAREST_NEIGHBOUR NEAREST_NEIGHBOUR ELITE_PROTECTION ;643
HYBRID_TWO_OPT_AND_RANDOM TOURNAMENT_SELECTION NEAREST_NEIGHBOUR NEAREST_NEIGHBOUR ELITE_PROTECTION ;645
TWO_OPT_GENERATION ROULETTE_SELECTION CX2 RANDOM AGE_ELIMINATING ;645
RANDOM_GENERATION TOURNAMENT_SELECTION OX INVERT AGE_ELIMINATING ;656
HYBRID_TWO_OPT_AND_RANDOM TOURNAMENT_SELECTION CX RANDOM ELITE_PROTECTION ;645
HYBRID_TWO_OPT_AND_RANDOM TOURNAMENT_SELECTION CX2 INVERT AGE_ELIMINATING ;657
TWO_OPT_GENERATION ROULETTE_SELECTION NEAREST_NEIGHBOUR INSERT AGE_ELIMINATING ;665
INSERT_GENERATION TOURNAMENT_SELECTION PMX INVERT ELITE_PROTECTION ;676
HYBRID_TWO_OPT_AND_RANDOM RANDOM_SELECTION NEAREST_NEIGHBOUR NEAREST_NEIGHBOUR RANDOM_ELIMINATING ;681
TWO_OPT_GENERATION RANDOM_SELECTION OX NEAREST_NEIGHBOUR RANDOM_ELIMINATING ;1547
TWO_OPT_GENERATION RANDOM_SELECTION OX RANDOM ELITE_PROTECTION ;662
INSERT_GENERATION ROULETTE_SELECTION PMX INVERT AGE_ELIMINATING ;648
HYBRID_TWO_OPT_AND_RANDOM ROULETTE_SELECTION PMX INVERT AGE_ELIMINATING ;658
HYBRID_TWO_OPT_AND_RANDOM RANDOM_SELECTION OX RANDOM RANDOM_ELIMINATING ;1647
INSERT_GENERATION TOURNAMENT_SELECTION PMX INSERT RANDOM_ELIMINATING ;1804
TWO_OPT_GENERATION ROULETTE_SELECTION CX2 INVERT RANDOM_ELIMINATING ;1612
TWO_OPT_GENERATION RANDOM_SELECTION NEAREST_NEIGHBOUR INSERT RANDOM_ELIMINATING ;671
INSERT_GENERATION ROULETTE_SELECTION NEAREST_NEIGHBOUR INSERT ELITE_PROTECTION ;631
TWO_OPT_GENERATION ROULETTE_SELECTION CX2 INSERT RANDOM_ELIMINATING ;1505
RANDOM_GENERATION TOURNAMENT_SELECTION OX INSERT RANDOM_ELIMINATING ;1737
TWO_OPT_GENERATION TOURNAMENT_SELECTION CX INSERT ELITE_PROTECTION ;739
HYBRID_TWO_OPT_AND_RANDOM TOURNAMENT_SELECTION NEAREST_NEIGHBOUR INVERT ELITE_PROTECTION ;630
TWO_OPT_GENERATION TOURNAMENT_SELECTION CX2 RANDOM ELITE_PROTECTION ;640
HYBRID_TWO_OPT_AND_RANDOM TOURNAMENT_SELECTION PMX INSERT RANDOM_ELIMINATING ;1650
RANDOM_GENERATION ROULETTE_SELECTION CX2 INVERT AGE_ELIMINATING ;653
HYBRID_TWO_OPT_AND_RANDOM TOURNAMENT_SELECTION CX2 INVERT ELITE_PROTECTION ;652
RANDOM_GENERATION ROULETTE_SELECTION PMX INSERT ELITE_PROTECTION ;723
HYBRID_TWO_OPT_AND_RANDOM TOURNAMENT_SELECTION CX2 RANDOM ELITE_PROTECTION ;640
HYBRID_TWO_OPT_AND_RANDOM ROULETTE_SELECTION CX2 INVERT RANDOM_ELIMINATING ;1639
RANDOM_GENERATION TOURNAMENT_SELECTION OX INVERT RANDOM_ELIMINATING ;1267
RANDOM_GENERATION ROULETTE_SELECTION OX RANDOM RANDOM_ELIMINATING ;800
