RANDOM_GENERATION TOURNAMENT_SELECTION OX INVERT AGE_ELIMINATING ;16252
HYBRID_TWO_OPT_AND_RANDOM TOURNAMENT_SELECTION CX RANDOM ELITE_PROTECTION ;16323
HYBRID_TWO_OPT_AND_RANDOM TOURNAMENT_SELECTION CX2 INVERT AGE_ELIMINATING ;16125
TWO_OPT_GENERATION ROULETTE_SELECTION NEAREST_NEIGHBOUR INSERT AGE_ELIMINATING ;16475
INSERT_GENERATION TOURNAMENT_SELECTION PMX INVERT ELITE_PROTECTION ;16476
HYBRID_TWO_OPT_AND_RANDOM RANDOM_SELECTION NEAREST_NEIGHBOUR NEAREST_NEIGHBOUR RANDOM_ELIMINATING ;16296
TWO_OPT_GENERATION RANDOM_SELECTION OX NEAREST_NEIGHBOUR RANDOM_ELIMINATING ;57184
TWO_OPT_GENERATION RANDOM_SELECTION OX RANDOM ELITE_PROTECTION ;16322
INSERT_GENERATION ROULETTE_SELECTION PMX INVERT AGE_ELIMINATING ;16093
HYBRID_TWO_OPT_AND_RANDOM ROULETTE_SELECTION PMX INVERT AGE_ELIMINATING ;16033
HYBRID_TWO_OPT_AND_RANDOM RANDOM_SELECTION OX RANDOM RANDOM_ELIMINATING ;55847
INSERT_GENERATION TOURNAMENT_SELECTION PMX INSERT RANDOM_ELIMINATING ;79485
TWO_OPT_GENERATION ROULETTE_SELECTION CX2 INVERT RANDOM_ELIMINATING ;57121
TWO_OPT_GENERATION RANDOM_SELECTION NEAREST_NEIGHBOUR INSERT RANDOM_ELIMINATING ;16389
INSERT_GENERATION ROULETTE_SELECTION NEAREST_NEIGHBOUR INSERT ELITE_PROTECTION ;15837
TWO_OPT_GENERATION ROULETTE_SELECTION CX2 INSERT RANDOM_ELIMINATING ;55541
RANDOM_GENERATION TOURNAMENT_SELECTION OX INSERT RANDOM_ELIMINATING ;89451
TWO_OPT_GENERATION TOURNAMENT_SELECTION CX INSERT ELITE_PROTECTION ;20350
HYBRID_TWO_OPT_AND_RANDOM TOURNAMENT_SELECTION NEAREST_NEIGHBOUR INVERT ELITE_PROTECTION ;15879
TWO_OPT_GENERATION TOURNAMENT_SELECTION CX2 RANDOM ELITE_PROTECTION ;18552
HYBRID_TWO_OPT_AND_RANDOM TOURNAMENT_SELECTION PMX INSERT RANDOM_ELIMINATING ;57230
RANDOM_GENERATION ROULETTE_SELECTION CX2 INVERT AGE_ELIMINATING ;16096
HYBRID_TWO_OPT_AND_RANDOM TOURNAMENT_SELECTION CX2 INVERT ELITE_PROTECTION ;16246
RANDOM_GENERATION ROULETTE_SELECTION PMX INSERT ELITE_PROTECTION ;22571
HYBRID_TWO_OPT_AND_RANDOM TOURNAMENT_SELECTION CX2 RANDOM ELITE_PROTECTION ;18798
HYBRID_TWO_OPT_AND_RANDOM ROULETTE_SELECTION CX2 INVERT RANDOM_ELIMINATING ;56126
RANDOM_GENERATION TOURNAMENT_SELECTION OX INVERT RANDOM_ELIMINATING ;62237
RANDOM_GENERATION ROULETTE_SELECTION OX RANDOM RANDOM_ELIMINATING ;33662
